record_id,title,primary_category,document_type,source_name,published_date,published_year,rating_score,popularity,content_length,title_length,engagement_score,estimated_value
405,Ida,scraped_json_api,scraped_json_api,unknown,,,0.03,3.0,3,3,0.48,1.92
423,Amy,scraped_json_api,scraped_json_api,unknown,,,0.03,3.0,3,3,0.48,1.92
646,Her,scraped_json_api,scraped_json_api,unknown,,,0.03,3.0,3,3,0.48,1.92
661,Ida,scraped_json_api,scraped_json_api,unknown,,,0.03,3.0,3,3,0.48,1.92
679,Amy,scraped_json_api,scraped_json_api,unknown,,,0.03,3.0,3,3,0.48,1.92
902,Her,scraped_json_api,scraped_json_api,unknown,,,0.03,3.0,3,3,0.48,1.92
917,Ida,scraped_json_api,scraped_json_api,unknown,,,0.03,3.0,3,3,0.48,1.92
935,Amy,scraped_json_api,scraped_json_api,unknown,,,0.03,3.0,3,3,0.48,1.92
1158,Her,scraped_json_api,scraped_json_api,unknown,,,0.03,3.0,3,3,0.48,1.92
1173,Ida,scraped_json_api,scraped_json_api,unknown,,,0.03,3.0,3,3,0.48,1.92
1191,Amy,scraped_json_api,scraped_json_api,unknown,,,0.03,3.0,3,3,0.48,1.92
1414,Her,scraped_json_api,scraped_json_api,unknown,,,0.03,3.0,3,3,0.48,1.92
1429,Ida,scraped_json_api,scraped_json_api,unknown,,,0.03,3.0,3,3,0.48,1.92
1447,Amy,scraped_json_api,scraped_json_api,unknown,,,0.03,3.0,3,3,0.48,1.92
