record_id,primary_category,analysis_year,document_type_mysql,metric,value
535,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
536,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
537,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
538,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
539,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
540,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
541,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
542,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
543,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
544,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
545,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
546,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
547,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
548,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
549,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
550,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
551,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
552,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
553,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
554,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
555,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
556,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
557,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
558,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
559,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
560,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
561,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
562,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
563,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
564,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
565,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
566,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
567,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
568,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
569,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
570,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
571,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
572,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
573,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
574,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
575,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
576,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
577,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
578,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
579,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
580,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
581,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
582,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
583,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
584,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
585,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
586,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
587,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
588,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
589,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
590,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
591,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
592,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
593,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
594,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
595,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
596,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
597,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
614,scraped_json_api,,scraped_json_api,popularity,15.0
657,scraped_json_api,,scraped_json_api,popularity,15.0
671,scraped_json_api,,scraped_json_api,popularity,15.0
672,scraped_json_api,,scraped_json_api,popularity,15.0
673,scraped_json_api,,scraped_json_api,popularity,15.0
674,scraped_json_api,,scraped_json_api,popularity,15.0
727,excel_summary,,excel_summary,popularity,15.0
729,scraped_html,,scraped_html,popularity,15.0
730,scraped_html,,scraped_html,popularity,15.0
731,scraped_html,,scraped_html,popularity,15.0
732,scraped_html,,scraped_html,popularity,15.0
733,scraped_html,,scraped_html,popularity,15.0
734,scraped_html,,scraped_html,popularity,15.0
735,scraped_html,,scraped_html,popularity,15.0
736,scraped_html,,scraped_html,popularity,15.0
737,scraped_html,,scraped_html,popularity,15.0
738,scraped_html,,scraped_html,popularity,15.0
739,scraped_html,,scraped_html,popularity,15.0
740,scraped_html,,scraped_html,popularity,15.0
741,scraped_html,,scraped_html,popularity,15.0
742,scraped_html,,scraped_html,popularity,15.0
743,scraped_html,,scraped_html,popularity,15.0
744,scraped_html,,scraped_html,popularity,15.0
745,scraped_html,,scraped_html,popularity,15.0
746,scraped_html,,scraped_html,popularity,15.0
747,scraped_html,,scraped_html,popularity,15.0
748,scraped_html,,scraped_html,popularity,15.0
749,scraped_html,,scraped_html,popularity,15.0
750,scraped_html,,scraped_html,popularity,15.0
751,scraped_html,,scraped_html,popularity,15.0
752,scraped_html,,scraped_html,popularity,15.0
753,scraped_html,,scraped_html,popularity,15.0
754,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
755,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
756,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
757,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
758,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
759,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
760,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
761,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
762,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
763,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
764,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
765,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
766,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
767,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
768,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
769,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
770,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
771,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
772,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
773,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
774,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
775,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
776,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
777,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
778,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
779,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
780,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
781,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
782,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
783,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
784,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
785,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
786,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
787,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
788,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
789,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
790,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
791,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
792,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
793,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
794,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
795,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
796,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
797,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
798,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
799,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
800,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
801,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
802,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
803,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
804,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
805,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
806,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
807,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
808,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
809,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
810,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
811,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
812,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
813,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
814,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
815,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
816,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
817,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
818,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
819,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
820,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
821,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
822,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
823,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
824,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
825,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
826,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
827,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
828,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
829,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
830,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
831,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
832,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
833,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
834,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
835,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
836,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
837,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
838,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
839,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
840,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
841,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
842,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
843,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
844,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
845,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
846,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
847,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
848,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
849,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
850,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
851,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
852,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
853,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
870,scraped_json_api,,scraped_json_api,popularity,15.0
913,scraped_json_api,,scraped_json_api,popularity,15.0
927,scraped_json_api,,scraped_json_api,popularity,15.0
928,scraped_json_api,,scraped_json_api,popularity,15.0
929,scraped_json_api,,scraped_json_api,popularity,15.0
930,scraped_json_api,,scraped_json_api,popularity,15.0
983,excel_summary,,excel_summary,popularity,15.0
985,scraped_html,,scraped_html,popularity,15.0
986,scraped_html,,scraped_html,popularity,15.0
987,scraped_html,,scraped_html,popularity,15.0
988,scraped_html,,scraped_html,popularity,15.0
989,scraped_html,,scraped_html,popularity,15.0
990,scraped_html,,scraped_html,popularity,15.0
991,scraped_html,,scraped_html,popularity,15.0
992,scraped_html,,scraped_html,popularity,15.0
993,scraped_html,,scraped_html,popularity,15.0
994,scraped_html,,scraped_html,popularity,15.0
995,scraped_html,,scraped_html,popularity,15.0
996,scraped_html,,scraped_html,popularity,15.0
997,scraped_html,,scraped_html,popularity,15.0
998,scraped_html,,scraped_html,popularity,15.0
999,scraped_html,,scraped_html,popularity,15.0
1000,scraped_html,,scraped_html,popularity,15.0
1001,scraped_html,,scraped_html,popularity,15.0
1002,scraped_html,,scraped_html,popularity,15.0
1003,scraped_html,,scraped_html,popularity,15.0
1004,scraped_html,,scraped_html,popularity,15.0
1005,scraped_html,,scraped_html,popularity,15.0
1006,scraped_html,,scraped_html,popularity,15.0
1007,scraped_html,,scraped_html,popularity,15.0
1008,scraped_html,,scraped_html,popularity,15.0
1009,scraped_html,,scraped_html,popularity,15.0
1010,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
1011,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
1012,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
1013,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
1014,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
1015,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
1016,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
1017,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
1018,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
1019,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
1020,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
1021,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
1022,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
1023,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
1024,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
1025,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
1026,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
1027,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
1028,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
1029,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
1030,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
1031,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
1032,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
1033,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
1034,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
1035,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
1036,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
1037,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
1038,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
1039,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
1040,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
1041,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
1042,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
1043,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
1044,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
1045,scraped_html_paginated,,scraped_html_paginated,popularity,15.0
